"id","term","slug","url","status","categories","synonyms","keywords","author","updated_at","image","image_alt","related_terms","internal_links","source_file"
"athleisure","Athleisure","athleisure","https://eskyna.com/glossar/athleisure/","published","Stil & Wirkung","","athleisure; was ist athleisure; athleisure","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/athleisure.png","Glossar-Illustration zu Athleisure","","","content/de/glossar/athleisure.md"
"atmungsaktivitaet","Atmungsaktivität","atmungsaktivitaet","https://eskyna.com/glossar/atmungsaktivitaet/","published","Materialien & Details","","atmungsaktivität; was bedeutet atmungsaktivität; atmungsaktivität stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/atmungsaktivitaet.png","Editoriale Glossar-Grafik zu Atmungsaktivität mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/); Qualität (https://eskyna.com/glossar/qualitaet/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/qualitaet/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/atmungsaktivitaet.md"
"aubergine","Aubergine","aubergine","https://eskyna.com/glossar/aubergine/","published","Farb-Lexikon","","aubergine farbe bedeutung; aubergine kombinieren; dunkles violett styling","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/aubergine.png","Glossar-Illustration zu Aubergine","Violett (https://eskyna.com/glossar/violett/); Bordeaux (https://eskyna.com/glossar/bordeaux/); Mauve (https://eskyna.com/glossar/mauve/); Tannengrün (https://eskyna.com/glossar/tannengruen/)","https://eskyna.com/glossar/blazer/; https://eskyna.com/glossar/ecru/; https://eskyna.com/glossar/mantel/; https://eskyna.com/glossar/petrol/","content/de/glossar/aubergine.md"
"auftreten","Auftreten","auftreten","https://eskyna.com/glossar/auftreten/","published","Stil & Wirkung","","auftreten; auftreten wirkung; professionelles auftreten","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/auftreten.png","Glossar-Illustration zu Auftreten","Präsenz (https://eskyna.com/glossar/praesenz/); Wirkung (https://eskyna.com/glossar/wirkung/); Image (https://eskyna.com/glossar/image/); First Impression (https://eskyna.com/glossar/first-impression/); Executive Presence (https://eskyna.com/glossar/executive-presence/)","https://eskyna.com/glossar/executive-presence/; https://eskyna.com/glossar/first-impression/; https://eskyna.com/glossar/image/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/praesenz/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/auftreten.md"
"ausschnittwirkung","Ausschnittwirkung","ausschnittwirkung","https://eskyna.com/glossar/ausschnittwirkung/","published","Schnitt, Proportion & Passform","","ausschnittwirkung; ausschnitt gesicht hals wirkung; v ausschnitt rundhals wirkung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/ausschnittwirkung.png","Glossar-Illustration zu Ausschnittwirkung","Gesichtsrahmung (https://eskyna.com/glossar/gesichtsrahmung/); V-Ausschnitt (https://eskyna.com/glossar/v-ausschnitt/); Rundhalsausschnitt (https://eskyna.com/glossar/rundhalsausschnitt/); U-Boot-Ausschnitt (https://eskyna.com/glossar/u-boot-ausschnitt/); Stehkragen (https://eskyna.com/glossar/stehkragen/)","https://eskyna.com/glossar/gesichtsrahmung/; https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/rundhalsausschnitt/; https://eskyna.com/glossar/stehkragen/; https://eskyna.com/glossar/u-boot-ausschnitt/; https://eskyna.com/glossar/v-ausschnitt/; https://eskyna.com/stilfrage/","content/de/glossar/ausschnittwirkung.md"
"ausstrahlung","Ausstrahlung","ausstrahlung","https://eskyna.com/glossar/ausstrahlung/","published","Stil & Wirkung","","ausstrahlung; was bedeutet ausstrahlung; ausstrahlung stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/ausstrahlung.png","Editoriale Glossar-Grafik zu Ausstrahlung mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Wirkung (https://eskyna.com/glossar/wirkung/); Stilberatung (https://eskyna.com/glossar/stilberatung/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/stilberatung/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/ausstrahlung.md"
"avantgarde","Avantgarde","avantgarde","https://eskyna.com/glossar/avantgarde/","published","Stil & Wirkung","","avantgarde; was ist avantgarde; avantgarde","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/avantgarde.png","Glossar-Illustration zu Avantgarde","","","content/de/glossar/avantgarde.md"
"balance","Balance","balance","https://eskyna.com/glossar/balance/","published","Stil & Wirkung","","balance; was bedeutet balance; balance stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/balance.png","Editoriale Glossar-Grafik zu Balance mit ruhigen Farbfeldern und feiner Linienführung","Signature Look (https://eskyna.com/glossar/signature-look/); Wirkung (https://eskyna.com/glossar/wirkung/); Stilberatung (https://eskyna.com/glossar/stilberatung/); Personal Style (https://eskyna.com/glossar/personal-style/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/)","https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/personal-style/; https://eskyna.com/glossar/signature-look/; https://eskyna.com/glossar/stilberatung/; https://eskyna.com/glossar/wirkung/; https://eskyna.com/praesenz/","content/de/glossar/balance.md"
"ballerina","Ballerina","ballerina","https://eskyna.com/glossar/ballerina/","published","Garderobe & Alltag","","ballerina; was ist eine ballerina; ballerinas kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/ballerina.png","Editoriale Grafik mit stilisiertem Ballerina-Schuh, flacher Form und feiner Schleife","Slingback (https://eskyna.com/glossar/slingback/); Loafer (https://eskyna.com/glossar/loafer/); Smart Casual (https://eskyna.com/glossar/smart-casual/); Jeans (https://eskyna.com/glossar/jeans/); Kleid (https://eskyna.com/glossar/wickelkleid/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/ballerina.md"
"balletcore","Balletcore","balletcore","https://eskyna.com/glossar/balletcore/","published","Stil & Wirkung","","balletcore; balletcore style; ballett ästhetik","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/balletcore.png","Glossar-Illustration zu Balletcore","Ballerina (https://eskyna.com/glossar/ballerina/); Wickeloberteil (https://eskyna.com/glossar/wickeloberteil/); Rosa (https://eskyna.com/glossar/rosa/); Romantisch (https://eskyna.com/glossar/romantisch/); Femininer Stil (https://eskyna.com/glossar/femininer-stil/)","https://eskyna.com/glossar/ballerina/; https://eskyna.com/glossar/femininer-stil/; https://eskyna.com/glossar/kategorie/stil-wirkung/; https://eskyna.com/glossar/romantisch/; https://eskyna.com/glossar/rosa/; https://eskyna.com/glossar/wickeloberteil/; https://eskyna.com/praesenz/","content/de/glossar/balletcore.md"
"ballonaermel","Ballonärmel","ballonaermel","https://eskyna.com/glossar/ballonaermel/","published","Schnitt, Proportion & Passform","","ballonärmel; was bedeutet ballonärmel; ballonärmel stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/ballonaermel.png","Editoriale Glossar-Grafik zu Ballonärmel mit ruhigen Farbfeldern und feiner Linienführung","Passform (https://eskyna.com/glossar/passform/); Silhouette (https://eskyna.com/glossar/silhouette/); Proportion (https://eskyna.com/glossar/proportion/); Saumlänge (https://eskyna.com/glossar/saumlange/); Taillierung (https://eskyna.com/glossar/taillierung/)","https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/passform/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/taillierung/; https://eskyna.com/stilfrage/","content/de/glossar/ballonaermel.md"
"ballonhose-balloon-trousers","Ballonhose","ballonhose-balloon-trousers","https://eskyna.com/glossar/ballonhose-balloon-trousers/","published","Hosen","","ballonhose bedeutung; balloon trousers styling; voluminöse hose kombinieren","Natalia Kleemann","2026-07-17","https://eskyna.com/images/glossar/ballonhose-balloon-trousers.png","Glossar-Illustration zu Ballonhose","Barrel Leg (https://eskyna.com/glossar/barrel-leg/); Wide Leg (https://eskyna.com/glossar/wide-leg/); Stoffhose (https://eskyna.com/glossar/stoffhose/); Proportion (https://eskyna.com/glossar/proportion/); Silhouette (https://eskyna.com/glossar/silhouette/)","https://eskyna.com/glossar/barrel-leg/; https://eskyna.com/glossar/cropped/; https://eskyna.com/glossar/proportion/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/stoffhose/; https://eskyna.com/glossar/tanktop/; https://eskyna.com/glossar/wide-leg/","content/de/glossar/ballonhose-balloon-trousers.md"
"ballonsaum","Ballonsaum","ballonsaum","https://eskyna.com/glossar/ballonsaum/","published","Kleider & Röcke","","ballonsaum; was ist ein ballonsaum; ballonsaum styling","Natalia Kleemann","2026-07-12","https://eskyna.com/images/glossar/ballonsaum.png","Glossar-Illustration zu Ballonsaum","Rock (https://eskyna.com/glossar/rock/); Kleid (https://eskyna.com/glossar/kleid/); Minirock (https://eskyna.com/glossar/minirock/); Volumen (https://eskyna.com/glossar/volumen/); Silhouette (https://eskyna.com/glossar/silhouette/)","https://eskyna.com/glossar/kleid/; https://eskyna.com/glossar/minirock/; https://eskyna.com/glossar/rock/; https://eskyna.com/glossar/silhouette/; https://eskyna.com/glossar/volumen/","content/de/glossar/ballonsaum.md"
"barrel-leg","Barrel Leg","barrel-leg","https://eskyna.com/glossar/barrel-leg/","published","Garderobe & Alltag","","barrel leg; was bedeutet barrel leg; barrel leg jeans","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/barrel-leg.png","Editoriale Grafik zu Barrel Leg mit ruhigen Formen, Stofflinien und ESKYNA Farbwelt","Silhouette (https://eskyna.com/glossar/silhouette/); Tapered Fit (https://eskyna.com/glossar/tapered-fit/); Jeans (https://eskyna.com/glossar/jeans/); Chinos (https://eskyna.com/glossar/chinos/); Basic (https://eskyna.com/glossar/basic/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/barrel-leg.md"
"basic","Basic","basic","https://eskyna.com/glossar/basic/","published","Garderobe & Alltag","","basic kleidung; was ist ein basic; garderobe basics; basics kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/basic.png","Editoriale Grafik mit schlichtem Shirt, ruhigem Farbfeld und klaren Garderobenlinien","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Key-Piece (https://eskyna.com/glossar/key-piece/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/basic.md"
"batik","Batik","batik","https://eskyna.com/glossar/batik/","published","Materialien & Details","","batik; was bedeutet batik; batik stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/batik.png","Editoriale Glossar-Grafik zu Batik mit ruhigen Farbfeldern und feiner Linienführung","Materialfall (https://eskyna.com/glossar/materialfall/); Struktur (https://eskyna.com/glossar/struktur/); Glanzgrad (https://eskyna.com/glossar/glanzgrad/); Accessoire (https://eskyna.com/glossar/accessoire/)","https://eskyna.com/glossar/accessoire/; https://eskyna.com/glossar/glanzgrad/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/materialfall/; https://eskyna.com/glossar/struktur/; https://eskyna.com/stilfrage/","content/de/glossar/batik.md"
"baumwolle","Baumwolle","baumwolle","https://eskyna.com/glossar/baumwolle/","published","Materialien & Details","","baumwolle; was ist baumwolle; baumwolle kleidung; baumwollstoff","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/baumwolle.png","Editoriale Grafik mit Baumwollblüte, gewebtem Stoff und neutralen Farbfeldern","Leinen (https://eskyna.com/glossar/leinen/); Viskose (https://eskyna.com/glossar/viskose/); Denim (https://eskyna.com/glossar/denim/); Struktur (https://eskyna.com/glossar/struktur/); Materialfall (https://eskyna.com/glossar/materialfall/)","https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/stilfrage/","content/de/glossar/baumwolle.md"
"beach-formal","Beach Formal","beach-formal","https://eskyna.com/glossar/beach-formal/","published","Garderobe & Alltag","","beach formal; strandhochzeit dresscode; formal am strand","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/beach-formal.png","Glossar-Illustration zu Beach Formal","Garden Party Attire (https://eskyna.com/glossar/garden-party-attire/); Resort Casual (https://eskyna.com/glossar/resort-casual/); Festliche Kleidung (https://eskyna.com/glossar/festliche-kleidung/); Dresscode (https://eskyna.com/glossar/dresscode/); Hochzeit als Gast (https://eskyna.com/glossar/hochzeit-als-gast/)","https://eskyna.com/glossar/dresscode/; https://eskyna.com/glossar/festliche-kleidung/; https://eskyna.com/glossar/garden-party-attire/; https://eskyna.com/glossar/hochzeit-als-gast/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/resort-casual/; https://eskyna.com/stilgarderobe/","content/de/glossar/beach-formal.md"
"beaded-bag","Beaded Bag","beaded-bag","https://eskyna.com/glossar/beaded-bag/","published","Materialien & Details","","beaded bag; perlentasche; tasche mit perlen","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/beaded-bag.png","Glossar-Illustration zu Beaded Bag","Clutch (https://eskyna.com/glossar/clutch/); Summer Clutch (https://eskyna.com/glossar/summer-clutch/); Statement-Schmuck (https://eskyna.com/glossar/statement-schmuck/); Festliche Kleidung (https://eskyna.com/glossar/festliche-kleidung/); Cocktail Attire (https://eskyna.com/glossar/cocktail-attire/)","https://eskyna.com/glossar/clutch/; https://eskyna.com/glossar/cocktail-attire/; https://eskyna.com/glossar/festliche-kleidung/; https://eskyna.com/glossar/kategorie/materialien-details/; https://eskyna.com/glossar/statement-schmuck/; https://eskyna.com/glossar/summer-clutch/; https://eskyna.com/stilfrage/","content/de/glossar/beaded-bag.md"
"beerentoene","Beerentöne","beerentoene","https://eskyna.com/glossar/beerentoene/","published","Farb-Lexikon","","beerentöne bedeutung; berry tones styling; beerentöne kombinieren","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/beerentoene.png","Glossar-Illustration zu Beerentöne","Mauve (https://eskyna.com/glossar/mauve/); Aubergine (https://eskyna.com/glossar/aubergine/); Bordeaux (https://eskyna.com/glossar/bordeaux/); Violett (https://eskyna.com/glossar/violett/)","https://eskyna.com/glossar/grau/; https://eskyna.com/glossar/navy/; https://eskyna.com/glossar/tannengruen/","content/de/glossar/beerentoene.md"
"beige","Beige","beige","https://eskyna.com/glossar/beige/","published","Farb-Lexikon","","beige kleidung; beige kombinieren; neutrale farben; stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/beige.png","Editoriale Grafik mit Beige-Nuancen, Naturtönen und feinen Stoffflächen","Weiß (https://eskyna.com/glossar/weiss/); Braun (https://eskyna.com/glossar/braun/); Unterton (https://eskyna.com/glossar/unterton/); Farbtyp (https://eskyna.com/glossar/farbtyp/); Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Creme (https://eskyna.com/glossar/creme/); Camel (https://eskyna.com/glossar/camel/); Grau (https://eskyna.com/glossar/grau/)","https://eskyna.com/glossar/unterton/","content/de/glossar/beige.md"
"beinlaenge","Beinlänge","beinlaenge","https://eskyna.com/glossar/beinlaenge/","published","Schnitt, Proportion & Passform","","beinlänge; optisch lange beine; schuh saum beziehung; taillenposition","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/beinlaenge.png","Glossar-Illustration zu Beinlänge","Saumlänge (https://eskyna.com/glossar/saumlange/); High Waist (https://eskyna.com/glossar/high-waist/); Schuh-Saum-Beziehung (https://eskyna.com/glossar/schuh-saum-beziehung/); Taillenposition (https://eskyna.com/glossar/taillenposition/); Vertikale Linie (https://eskyna.com/glossar/vertikale-linie/)","https://eskyna.com/glossar/high-waist/; https://eskyna.com/glossar/kategorie/schnitt-proportion-passform/; https://eskyna.com/glossar/saumlange/; https://eskyna.com/glossar/schuh-saum-beziehung/; https://eskyna.com/glossar/taillenposition/; https://eskyna.com/glossar/vertikale-linie/; https://eskyna.com/stilfrage/","content/de/glossar/beinlaenge.md"
"bermuda","Bermuda","bermuda","https://eskyna.com/glossar/bermuda/","published","Garderobe & Alltag","","bermuda; was ist eine bermuda; bermuda shorts kombinieren","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/bermuda.png","Editoriale Grafik zu Bermuda mit ruhigen Formen, Stofflinien und ESKYNA Farbwelt","Shorts (https://eskyna.com/glossar/shorts/); Leinen (https://eskyna.com/glossar/leinen/); Baumwolle (https://eskyna.com/glossar/baumwolle/); Saumlänge (https://eskyna.com/glossar/saumlange/); Loafer (https://eskyna.com/glossar/loafer/)","https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/stilgarderobe/","content/de/glossar/bermuda.md"
"bewegungszugabe","Bewegungszugabe","bewegungszugabe","https://eskyna.com/glossar/bewegungszugabe/","published","Schnitt, Proportion & Passform","","bewegungszugabe; was ist bewegungszugabe; bewegungszugabe","Natalia Kleemann","2026-07-18","https://eskyna.com/images/glossar/bewegungszugabe.png","Glossar-Illustration zu Bewegungszugabe","","","content/de/glossar/bewegungszugabe.md"
"bewerbungsgespraech","Bewerbungsgespräch","bewerbungsgespraech","https://eskyna.com/glossar/bewerbungsgespraech/","published","Garderobe & Alltag","","bewerbungsgespräch; was bedeutet bewerbungsgespräch; bewerbungsgespräch stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/bewerbungsgespraech.png","Editoriale Glossar-Grafik zu Bewerbungsgespräch mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/bewerbungsgespraech.md"
"bikerjacke","Bikerjacke","bikerjacke","https://eskyna.com/glossar/bikerjacke/","published","Garderobe & Alltag","","bikerjacke; was bedeutet bikerjacke; bikerjacke stilberatung","Natalia Kleemann","2026-07-09","https://eskyna.com/images/glossar/bikerjacke.png","Editoriale Glossar-Grafik zu Bikerjacke mit ruhigen Farbfeldern und feiner Linienführung","Capsule Wardrobe (https://eskyna.com/glossar/capsule-wardrobe/); Garderobenlogik (https://eskyna.com/glossar/garderobenlogik/); Outfit-Formel (https://eskyna.com/glossar/outfit-formel/); Key-Piece (https://eskyna.com/glossar/key-piece/); Fehlkauf (https://eskyna.com/glossar/fehlkauf/)","https://eskyna.com/glossar/capsule-wardrobe/; https://eskyna.com/glossar/fehlkauf/; https://eskyna.com/glossar/garderobenlogik/; https://eskyna.com/glossar/kategorie/garderobe-alltag/; https://eskyna.com/glossar/key-piece/; https://eskyna.com/glossar/outfit-formel/; https://eskyna.com/stilgarderobe/","content/de/glossar/bikerjacke.md"
